ID,Tipo de habitación,Título,Tipología,Ciudad,Municipio,Localización,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
00000000000007713089,"Alojamiento entero: adosado en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,,,,,4.72,194,2,5,3,4
00000000000007716138,"Alojamiento entero: apartamento con servicios en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8285,3.1158",,90,90,4.58,95,2,2,5,4
00000000000007759791,"Alojamiento entero: vivienda en Costa d'en Blanes, España",Alojamiento entero,Alojamiento,Mallorca,Costa d'en Blanes,"39.5424,2.5601",,,,4.84,106,5,5,5,0
00000000000007779326,"Alojamiento entero: vivienda en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,,,,,4.53,47,3,2,3,6
00000000000007811805,"Alojamiento entero: casa rural en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,"39.56879,2.41901",,375,375,,,4,3,6,8
00000000000007904810,"Alojamiento entero: vivienda en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.74708,2.64851",570,570,570,5.0,3,3,5,3,6
00000000000008047246,"Alojamiento entero: vivienda en Cala Agulla, España",Alojamiento entero,Alojamiento,Mallorca,Cala Agulla,,,160,160,4.84,32,4,2,4,8
00000000000008136571,"Alojamiento entero: vivienda en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,"39.70416,3.45416",291,179,235,5.0,11,3,1,4,6
00000000000008268774,"Alojamiento entero: villa en cala millor -Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,cala millor -Son Servera,"39.60191,3.38101",,250,250,4.75,4,4,4,6,8
00000000000008303079,"Alojamiento entero: vivienda en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,"39.53142,2.42423",,,,4.64,14,4,5,6,8
00000000000008576796,"Alojamiento entero: villa en Son Veri, España",Alojamiento entero,Alojamiento,Mallorca,Son Veri,"39.49816,2.74718",1,486,244,4.85,13,6,5,9,2
00000000000008911577,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7651,3.1543",,,,,,4,5,5,8
00000000000008966562,"Habitación privada en: piso en Palma, España",Habitación privada en,Habitación,Mallorca,Palma,"39.57894,2.65811",,42,42,,,1,1,1,2
00000000000008986520,"Alojamiento entero: adosado en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.74781,2.64449",,,,4.76,54,2,1,,4
00000000000009009053,"Alojamiento entero: bungalow en Costa de la Calma, España",Alojamiento entero,Alojamiento,Mallorca,Costa de la Calma,,325,296,310,4.6,94,4,2,8,8
00000000000009305204,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,,,,,5.0,8,3,2,4,6
00000000000009322282,"Alojamiento entero: vivienda en Sant Llorenç des Cardassar, España",Alojamiento entero,Alojamiento,Mallorca,Sant Llorenç des Cardassar,"39.57267,3.37048",,450,450,,1,5,5,9,0
00000000000009388329,"Alojamiento entero: vivienda en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.7132,3.4634",179,105,142,4.7,64,3,2,6,5
00000000000009575062,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.8,105,3,2,6,6
00000000000009619202,"Alojamiento entero: apto. residencial en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,,,,,,,2,2,3,4
00000000000009661191,"Alojamiento entero: vivienda en Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Mallorca,"39.80908,3.10739",,,,,,3,2,5,6
00000000000009701011,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.83794,3.12016",,100,100,4.69,125,2,1,3,5
00000000000009802208,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.71284,2.62108",,,,4.79,52,5,3,6,9
00000000000009891976,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,,,218,218,,,2,1,2,4
00000000000009899127,"Alojamiento entero: vivienda en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,"39.70484,3.45399",,,,4.33,6,4,3,6,7
00000000000009962826,"Alojamiento entero: vivienda en Capdepera, España",Alojamiento entero,Alojamiento,Mallorca,Capdepera,"39.69551,3.44882",,,,5.0,4,3,3,8,6
00000000000009967922,"Alojamiento entero: vivienda en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,"39.49931,2.75372",,196,196,4.87,103,3,2,3,6
00000000000010130148,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,,,3,2,5,6
00000000000010290960,"Alojamiento entero: villa en Cala D'or, España",Alojamiento entero,Alojamiento,Mallorca,Cala D'or,"39.368102,3.22158",,,,4.67,3,6,5,9,2
00000000000010489605,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.70995,2.6239",,,,,,5,5,0,0
00000000000010591955,"Alojamiento entero: vivienda en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,,,362,362,4.6,42,3,2,5,6
00000000000010642788,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.82239,3.11785",,,,,,3,2,5,6
00000000000010651962,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76284,3.1599",,79,79,4.61,75,3,1,5,5
00000000000010668369,"Alojamiento entero: piso en Cala millor, España",Alojamiento entero,Alojamiento,Mallorca,Cala millor,,,,,,,2,1,3,4
00000000000010784738,"Alojamiento entero: vivienda en Ses Palmeres, España",Alojamiento entero,Alojamiento,Mallorca,Ses Palmeres,"39.47375,2.74814",,240,240,4.92,12,3,2,5,6
00000000000010831330,"Alojamiento entero: piso en CAN PICAFORT, España",Alojamiento entero,Alojamiento,Mallorca,CAN PICAFORT,"39.763549,3.16149",,,,,,1,1,3,4
00000000000010874492,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.55908,2.67709",,,,4.18,22,3,2,4,6
00000000000010892913,"Alojamiento entero: vivienda en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,"39.48975,2.73849",,,,,,5,5,6,9
00000000000011037421,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,2,2,3,4
00000000000011077729,"Alojamiento entero: vivienda en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,,,,,,,4,2,4,6
00000000000011096948,"Alojamiento entero: apto. residencial en Es Pelats, España",Alojamiento entero,Alojamiento,Mallorca,Es Pelats,,,95,95,4.61,79,2,1,3,4
00000000000011107557,"Alojamiento entero: villa en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.85,71,8,8,6,
00000000000011174597,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8385,3.1214",,,,4.66,128,3,2,4,6
00000000000011197936,"Alojamiento entero en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.56136,2.62478",,190,190,,,1,1,2,3
00000000000011351036,"Alojamiento entero: villa en Capdepera, España",Alojamiento entero,Alojamiento,Mallorca,Capdepera,"39.70698,3.45649",,317,317,,2,3,2,5,6
00000000000011364862,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,62,,62,4.76,78,1,1,1,
00000000000011395796,"Alojamiento entero: vivienda en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.6214,3.36767",,210,210,4.29,7,2,2,4,4
00000000000011402170,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5257,2.74378",,260,260,4.79,14,4,4,4,8
00000000000011412675,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,110,110,4.61,69,3,5,5,6
00000000000011540795,"Alojamiento entero: piso en Peguera, Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Mallorca,,169,91,130,4.26,104,1,1,3,3
00000000000011588717,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,1,1,2,3
00000000000011603810,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,237,218,228,4.82,251,1,1,1,
00000000000011658641,"Alojamiento entero: piso en Alcúdia , España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,270,270,4.77,43,3,2,4,6
00000000000011782995,"Alojamiento entero: apto. residencial en Santa Ponsa, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponsa,"39.50375,2.47129",,80,80,4.76,164,1,5,1,2
00000000000011981344,"Alojamiento entero: apto. residencial en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,,,,,4.74,43,2,1,5,4
00000000000011997224,"Alojamiento entero: vivienda en El Toro, España",Alojamiento entero,Alojamiento,Mallorca,El Toro,"39.49095,2.48249",,160,160,4.79,29,3,5,,6
00000000000012047458,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.76,229,2,1,2,4
00000000000012066181,"Alojamiento entero: casa rural en Torrenova, España",Alojamiento entero,Alojamiento,Mallorca,Torrenova,,,,,4.82,190,4,2,6,8
00000000000012074770,"Alojamiento entero: piso en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,184,184,,,3,2,4,4
00000000000012084552,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5824,2.6671",,,,,,3,2,4,5
00000000000012099981,"Alojamiento entero: vivienda en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,"39.48229,2.73235",,270,270,4.91,96,4,2,7,8
00000000000012119458,"Habitación en Palma de Mallorca, España",Habitación,Habitación,Mallorca,Palma de Mallorca,"39.57391,2.65615",,70,70,4.76,231,1,1,2,
00000000000012119472,"Habitación en Palma de Mallorca , España",Habitación,Habitación,Mallorca,Palma de Mallorca,,,82,82,4.7,428,1,1,2,
00000000000012200498,"Alojamiento entero: casa rural en Son servera, España",Alojamiento entero,Alojamiento,Mallorca,Son servera,"39.61682,3.38516",,,,4.51,45,4,2,7,8
00000000000012203535,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,2,1,3,4
00000000000012205926,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.55503,2.69358",,,,,,1,1,2,4
00000000000012223720,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.56751,2.64478",258,207,232,4.73,59,1,1,2,4
00000000000012332803,"Alojamiento entero: casa rural en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.74674,2.6419",,,,,,2,1,3,4
00000000000012356011,"Alojamiento entero: vivienda en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,,310,190,250,,,3,2,5,6
00000000000012375710,"Alojamiento entero: adosado en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5577,2.6791",,150,150,,,1,1,1,2
00000000000012394647,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,83,83,4.35,40,1,1,1,2
00000000000012395111,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,200,200,4.73,56,3,2,6,6
00000000000012419164,"Habitación privada en: piso en Palma de Mallorca, España",Habitación privada en,Habitación,Mallorca,Palma de Mallorca,"39.57325,2.65832",,,,,,1,1,1,2
00000000000012668695,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57065,2.64407",,,,4.81,352,1,1,1,2
00000000000012695064,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.7102,2.62391",,179,179,,,2,2,2,4
00000000000012715200,"Alojamiento entero: loft en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,145,145,,,1,1,1,2
00000000000012731874,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,4.75,4,1,1,1,
00000000000012734391,"Alojamiento entero: piso en Costa de la Calma, España",Alojamiento entero,Alojamiento,Mallorca,Costa de la Calma,"39.52343,2.47237",,,,4.9,21,3,2,3,6
00000000000012736144,"Alojamiento entero: piso en port  d'alcudia, España",Alojamiento entero,Alojamiento,Mallorca,port  d'alcudia,,125,,125,4.62,92,1,1,2,2
00000000000012754003,"Alojamiento entero: apto. residencial en Rotes Velles, España",Alojamiento entero,Alojamiento,Mallorca,Rotes Velles,,,92,92,4.7,295,1,1,2,3
00000000000012820722,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,4.82,39,2,1,3,4
00000000000012840376,"Alojamiento entero: villa en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,"39.51214,2.46792",,,,,,6,6,6,2
00000000000012908713,"Alojamiento entero: piso en Cala Millor, España",Alojamiento entero,Alojamiento,Mallorca,Cala Millor,,,,,,,1,1,1,4
00000000000012968322,"Alojamiento entero: adosado en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5579,2.6804",,,,4.91,54,2,2,2,4
00000000000012993074,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,3,2,3,4
00000000000013029411,"Alojamiento entero: vivienda en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.60383,3.38528",,,,,,2,1,3,4
00000000000013119893,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76289,3.1591",,,,,,2,1,2,4
00000000000013139463,"Alojamiento entero: piso en Port de Pollença, España",Alojamiento entero,Alojamiento,Mallorca,Port de Pollença,"39.9103,3.0858",,,,4.67,163,1,1,3,3
00000000000013177163,Alojamiento entero: piso en España,Alojamiento entero,Alojamiento,Mallorca,,,,110,110,4.54,163,1,1,2,2
00000000000013269005,"Alojamiento entero: chalet en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,,,,,,3,5,5,6
00000000000013356607,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.83274,3.11823",,190,190,4.79,73,2,2,4,6
00000000000013400918,"Alojamiento entero: villa en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,,,,,4.67,3,3,2,4,6
00000000000013411540,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57654,2.63988",,,,4.7,305,4,4,4,6
00000000000013411803,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57707,2.64041",,,,4.68,328,2,2,3,4
00000000000013469867,"Alojamiento entero: villa en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,,,588,588,4.69,51,6,4,1,1
00000000000013487433,"Alojamiento entero: piso en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,,,,,,,2,1,3,3
00000000000013510615,"Alojamiento entero: apto. residencial en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,,,,,3,1,4,4
00000000000013511759,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.568203,2.630703",,97,97,4.23,13,1,1,1,
00000000000013539377,"Alojamiento entero: vivienda en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,,,,,,,4,5,6,7
00000000000013570638,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,,,150,150,5.0,45,2,5,3,5
00000000000013626334,"Alojamiento entero: loft en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5699,2.6522",,205,205,4.72,95,1,1,1,2
00000000000013626665,"Alojamiento entero: loft en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5697,2.6525",250,,250,4.71,102,1,1,1,2
00000000000013626726,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5697,2.6525",,205,205,4.75,114,1,1,1,3
00000000000013644515,"Alojamiento entero: vivienda en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,,,179,179,,,2,2,2,4
00000000000013648077,"Alojamiento entero: piso en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,,,,,,,3,2,4,6
00000000000013648081,"Alojamiento entero: piso en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,,,,,,,3,2,4,6
00000000000013648082,"Alojamiento entero: piso en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,"39.5679,2.645",,366,366,,,3,2,4,6
00000000000013648083,"Alojamiento entero: piso en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,,366,256,311,,,2,1,3,4
00000000000013682049,"Alojamiento entero: apto. residencial en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.60253,3.3835",395,141,268,,,3,2,4,6
00000000000013682189,"Isla en Calvià, España",Isla,Isla,Mallorca,Calvià,,242,150,196,4.67,148,2,1,3,4
00000000000013759655,"Alojamiento entero: chalet en Platja de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Platja de Muro,,,200,200,4.65,34,3,2,5,6
00000000000013759665,"Alojamiento entero: chalet en Platja de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Platja de Muro,"39.7959,3.1212",,207,207,4.71,7,3,2,6,6
00000000000013759699,"Alojamiento entero: chalet en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,,,350,350,4.77,22,4,5,6,8
00000000000013759790,"Alojamiento entero: villa en Platja de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Platja de Muro,,,,,,,4,2,6,8
00000000000013759797,"Alojamiento entero: vivienda en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.7112,2.6246",,,,5.0,3,6,5,8,2
00000000000013760669,"Alojamiento entero: chalet en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,"39.8236,3.1149",,128,128,,2,3,3,5,5
00000000000013760679,"Alojamiento entero: chalet en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,"39.8167,3.1144",,,,4.75,4,5,2,7,8
00000000000013760704,"Alojamiento entero: chalet en Ca´n Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Ca´n Picafort,,,,,4.8,10,2,2,4,5
00000000000013760759,"Alojamiento entero: chalet en LLucmajor, España",Alojamiento entero,Alojamiento,Mallorca,LLucmajor,"39.4904,2.7387",,,,,,5,5,6,0
00000000000013760767,"Alojamiento entero: chalet en Platja de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Platja de Muro,"39.8095,3.114",,,,,1,4,3,7,8
00000000000013808475,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57975,2.64951",,,,,,2,2,3,4
00000000000013809661,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.58058,2.65128",,,,,,2,2,3,4
00000000000013835893,"Alojamiento entero: vivienda en Ca´n Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Ca´n Picafort,"39.75534,3.15212",,,,,2,3,2,5,6
00000000000013839311,"Alojamiento entero: villa en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,"39.79525,3.12101",,,,4.79,53,4,3,5,8
