ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
986793431598546377,"Habitación en València, España",Valencia,"39.4928,-0.37438",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1085439036520196587,"Alojamiento entero: piso en València, España",Valencia,"39.450137,-0.334354",90 €,No disponible en Agosto,"4,80",5 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
1148447597049232361,"Alojamiento entero: loft en València, España",Valencia,"39.45572,-0.36953",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1092423183239711136,"Alojamiento entero: loft en València, España",Valencia,"39.48038,-0.37853",81 €,102 €,"4,67",3 evaluaciones,1 dormitorio,1 baño,No especificado,3 viajeros
842813580163223960,"Habitación en València, España",Valencia,"39.4732,-0.3814",No disponible en Octubre,No disponible en Agosto,"4,89",9 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
988976338767922882,"Alojamiento entero: vivienda en València, España",Valencia,"39.458551,-0.33593",88 €,No disponible en Agosto,"4,62",13 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
1136137876211722376,"Alojamiento entero: piso en València, España",Valencia,"39.46979,-0.39962",129 €,149 €,Nuevo,2 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
50391000,"Alojamiento entero: apartamento con servicios en València, España",Valencia,"39.47148,-0.40608",128 €,187 €,"4,77",13 evaluaciones,3 dormitorios,1 baño,4 camas,6 viajeros
1124298653477537572,"Alojamiento entero: piso en València, España",Valencia,"39.493652,-0.375451",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
18390468,"Alojamiento entero: piso en València, España",Valencia,"39.472436,-0.336478",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1113203640101708425,"Alojamiento entero: piso en València, España",Valencia,"39.48915,-0.38168",93 €,95 €,Nuevo,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
48122009,"Alojamiento entero: piso en Valencia, España",Valencia,"39.46384,-0.34971",362 €,No disponible en Agosto,"4,75",135 evaluaciones,5 dormitorios,2 baños,9 camas,1 viajeros
42381827,"Habitación en València, España",Valencia,"39.45982,-0.37259",50 €,50 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
868916273399193284,"Alojamiento entero: loft en València, España",Valencia,"39.451175,-0.362861",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,No especificado,5 viajeros
11201247,"Alojamiento entero: piso en València, España",Valencia,"39.48705,-0.36799",99 €,132 €,"4,83",222 evaluaciones,3 dormitorios,2 baños,4 camas,6 viajeros
42800901,"Alojamiento entero: piso en València, España",Valencia,"39.4867,-0.36606",No disponible en Octubre,No disponible en Agosto,"4,38",13 evaluaciones,3 dormitorios,1 baño,3 camas,6 viajeros
1135344003955933273,"Alojamiento entero: piso en València, España",Valencia,"39.475634,-0.377721",144 €,201 €,"5,0",4 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
15954037,"Alojamiento entero: piso en València, España",Valencia,"39.47579,-0.38294",117 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,4 viajeros
1069760381687973912,"Alojamiento entero: piso en València, España",Valencia,"39.4518,-0.3332",88 €,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,4 viajeros
1147785413100581747,"Alojamiento entero: piso en València, España",Valencia,"39.46819,-0.35324",130 €,140 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,No especificado,5 viajeros
37245554,"Alojamiento entero: piso en Valencia, España",Valencia,"39.47173,-0.34021",No disponible en Octubre,No disponible en Agosto,"4,73",88 evaluaciones,3 dormitorios,1 baño,5 camas,6 viajeros
20135707,"Alojamiento entero: piso en València, España",Valencia,"39.45839,-0.36117",No disponible en Octubre,No disponible en Agosto,"4,80",209 evaluaciones,2 dormitorios,2 baños,3 camas,6 viajeros
558749279889936103,"Habitación en València, España",Valencia,"39.485447,-0.361071",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
1127433066402816172,"Alojamiento entero: piso en València, España",Valencia,"39.4491,-0.3345",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,5 dormitorios,5 baños,5 camas,0 viajeros
1033095746475781423,"Alojamiento entero: piso en Valencia, España",Valencia,"39.45256,-0.37918",138 €,219 €,"4,75",32 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
954947347953496962,"Alojamiento entero: piso en Valencia, España",Valencia,"39.44939,-0.33622",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,1 evaluación,3 dormitorios,1 baño,3 camas,5 viajeros
15935562,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.4855,-0.3618",100 €,No disponible en Agosto,"4,07",14 evaluaciones,4 dormitorios,5 baños,2 camas,4 viajeros
1151586233388481779,"Alojamiento entero: piso en Port Sa Platja, España",Valencia,"39.510206,-0.324044",No disponible en Octubre,160 €,Nuevo,Política de Cookies,2 dormitorios,1 baño,No especificado,6 viajeros
820764412176316203,"Habitación en València, España",Valencia,"39.449689,-0.333909",No disponible en Octubre,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
27666430,"Alojamiento entero: piso en València, España",Valencia,"39.47129,-0.38078",No disponible en Octubre,No disponible en Agosto,"4,68",195 evaluaciones,2 dormitorios,2 baños,4 camas,4 viajeros
23661670,"Alojamiento entero: piso en València, España",Valencia,"39.47172,-0.40755",137 €,No disponible en Agosto,"4,88",40 evaluaciones,3 dormitorios,2 baños,8 camas,9 viajeros
839116472404646334,"Alojamiento entero: piso en València, España",Valencia,"39.47445,-0.376361",No disponible en Octubre,No disponible en Agosto,"4,90",29 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
20881841,"Habitación en València, España",Valencia,"39.4581,-0.3973",45 €,45 €,Sin valoraciones,1 evaluación,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
25767609,"Alojamiento entero: vivienda en València, España",Valencia,"39.47214,-0.32715",No disponible en Octubre,No disponible en Agosto,"4,52",102 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1100612905905172357,"Habitación en València, España",Valencia,"39.4697,-0.3949",120 €,120 €,"5,0",3 evaluaciones,2 dormitorios,baño compartido,No especificado,No especificado
1012490407056305805,"Alojamiento entero: piso en València, España",Valencia,"39.47614,-0.39488",115 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
1150033223533083142,"Habitación en València, España",Valencia,"39.51321,-0.420281",28 €,44 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
5283997,"Alojamiento entero: piso en València, España",Valencia,"39.47352,-0.37589",385 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,5 viajeros
638288666541867924,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.49269,-0.37326",No disponible en Octubre,No disponible en Agosto,"5,0",4 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
1059234919021267191,"Alojamiento entero: loft en Valencia, España",Valencia,"39.493,-0.3947",80 €,127 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
53399960,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.48937,-0.38471",100 €,No disponible en Agosto,"4,88",25 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1059182729707899750,"Habitación en València, España",Valencia,"39.494683,-0.377268",25 €,25 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
862950579099421127,"Alojamiento entero: piso en València, España",Valencia,"39.4729,-0.3524",No disponible en Octubre,345 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,2 baños,5 camas,6 viajeros
849948799552921748,"Habitación en València, España",Valencia,"39.4548,-0.3823",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
958573907248982380,"Alojamiento entero: piso en València, España",Valencia,"39.48856,-0.38225",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,1 cama,2 viajeros
844327703978084039,"Alojamiento entero: piso en València, España",Valencia,"39.4588,-0.3769",107 €,143 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
896517214852921517,"Alojamiento entero: piso en València, España",Valencia,"39.4646,-0.3417",No disponible en Octubre,140 €,"4,68",19 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
661249884070105527,"Alojamiento entero: loft en València, España",Valencia,"39.4664,-0.3482",93 €,No disponible en Agosto,"4,60",62 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
17556352,"Alojamiento entero: piso en València, Comunidad Valenciana, ES, España",Valencia,"39.49549,-0.36989",75 €,155 €,"4,48",120 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
1095804932801468149,"Habitación en València, España",Valencia,"39.488406,-0.38421",35 €,35 €,"4,64",11 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1035415599412281030,"Habitación en València, España",Valencia,"39.4724,-0.3951",30 €,30 €,"4,50",9 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
805036720948252891,"Alojamiento entero: piso en València, España",Valencia,"39.5012,-0.4209",No disponible en Octubre,120 €,"4,76",38 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1098713875891177688,"Habitación en València, España",Valencia,"39.4741,-0.3368",No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
733266894661193506,"Alojamiento entero: piso en València, España",Valencia,"39.46208,-0.3742",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
912953562199187236,"Alojamiento entero: piso en València, España",Valencia,"39.45955,-0.38943",77 €,No disponible en Agosto,"4,80",5 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
1062285731960801996,"Alojamiento entero: vivienda en València, España",Valencia,"39.473569,-0.328964",150 €,No disponible en Agosto,"4,75",12 evaluaciones,2 dormitorios,2 baños,No especificado,5 viajeros
1076064912283860688,"Habitación en València, España",Valencia,"39.441,-0.3651",60 €,60 €,Sin evaluaciones,Política de Cookies,1 dormitorio,n baño,1 cama,No especificado
654744160718820471,"Alojamiento entero: piso en València, España",Valencia,"39.47892,-0.38194",187 €,190 €,"4,28",53 evaluaciones,1 dormitorio,5 baños,2 camas,3 viajeros
1151536433148907020,"Habitación privada en: piso en València, España",Valencia,"39.46616,-0.33894",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1049932712114417931,"Alojamiento entero: piso en València, España",Valencia,"39.45459,-0.40617",No disponible en Octubre,No disponible en Agosto,"4,72",18 evaluaciones,3 dormitorios,1 baño,4 camas,6 viajeros
1009868016785911114,"Alojamiento entero: piso en València, España",Valencia,"39.486406,-0.35894",437 €,255 €,"4,0",9 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
1111541255076834349,"Alojamiento entero: piso en València, España",Valencia,"39.4829,-0.3746",148 €,176 €,"4,77",22 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
22059946,"Alojamiento entero: piso en València, España",Valencia,"39.46421,-0.34923",No disponible en Octubre,No disponible en Agosto,"4,81",184 evaluaciones,3 dormitorios,1 baño,5 camas,6 viajeros
5560396,"Alojamiento entero: piso en València, España",Valencia,"39.4654,-0.3294",No disponible en Octubre,220 €,"4,71",200 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
844307410112648372,"Alojamiento entero: piso en València, España",Valencia,"39.471659,-0.39564",350 €,184 €,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,2 camas,4 viajeros
972415119283975553,"Habitación en València, España",Valencia,"39.462608,-0.334097",No disponible en Octubre,40 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1102079282168316208,"Habitación en Valencia, España",Valencia,"39.46792,-0.39718",43 €,43 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
52997529,"Alojamiento entero: piso en València, España",Valencia,"39.48017,-0.37968",189 €,181 €,"4,49",73 evaluaciones,2 dormitorios,5 baños,3 camas,4 viajeros
1107287281437980392,"Alojamiento entero: piso en València, España",Valencia,"39.4668,-0.3785",120 €,No disponible en Agosto,"4,42",12 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
715814646900858705,"Alojamiento entero: piso en València, España",Valencia,"39.46043,-0.37795",225 €,458 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
1136872519812337789,"Habitación en València, España",Valencia,"39.454343,-0.371027",34 €,34 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
38835765,"Habitación en València, España",Valencia,"39.48935,-0.3787",No disponible en Octubre,No disponible en Agosto,"4,75",36 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1082402033464662840,"Alojamiento entero: piso en València, España",Valencia,"39.4654,-0.3563",No disponible en Octubre,No disponible en Agosto,"4,82",11 evaluaciones,2 dormitorios,2 baños,4 camas,5 viajeros
1145658126985746219,"Alojamiento entero: piso en València, España",Valencia,"39.462391,-0.397096",110 €,110 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,3 viajeros
1099781378019410214,"Alojamiento entero: piso en València, España",Valencia,"39.458604,-0.342239",90 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
1146285502450906791,"Alojamiento entero: vivienda en València, España",Valencia,"39.47477,-0.328258",No disponible en Octubre,318 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,No especificado,6 viajeros
