,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
144,965662814106062983,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,131 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,3 camas,6 viajeros
145,954919032189281462,"Alojamiento entero: piso en Gijón, España",Asturias,,52 €,164 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,4 viajeros
146,50973091,"Alojamiento entero: piso en Oviedo, España",Asturias,,110 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,2 viajeros
147,853472594590083383,"Habitación en Oviedo, España",Asturias,,37 €,37 €,"4,33",39 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
148,1149829075063249905,"Alojamiento entero: piso en Oviedo, España",Asturias,,70 €,140 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,3 viajeros
149,6167172,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,61",57 evaluaciones,4 dormitorios,2 baños,6 camas,7 viajeros
150,50702517,"Alojamiento entero: casa rural en Viodo, España",Asturias,,156 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,5 camas,6 viajeros
151,673927620311437601,"Alojamiento entero: piso en Gijón, España",Asturias,,115 €,200 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
152,910258757380711923,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,6 dormitorios,3 baños,No especificado,0 viajeros
153,51441042,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
154,844933087280125085,"Alojamiento entero: piso en Oviedo, España",Asturias,,81 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,No especificado,3 viajeros
155,17342477,"Alojamiento entero: piso en Oviedo, España",Asturias,,83 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
156,548541739867389158,"Alojamiento entero: piso en Oviedo, España",Asturias,,75 €,No disponible en Agosto,"4,50",4 evaluaciones,2 dormitorios,2 baños,No especificado,4 viajeros
157,1051948983791131412,"Habitación en Gijón, España",Asturias,,33 €,33 €,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
158,49850762,"Habitación en Oviedo, España",Asturias,,No disponible en Octubre,80 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
159,37655973,"Alojamiento entero: piso en Gijón, España",Asturias,,57 €,No disponible en Agosto,"4,61",18 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
160,1142577729955233683,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,No especificado,6 viajeros
161,1110916070344833514,"Habitación en Gijón, España",Asturias,,50 €,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,Sin baños,No especificado,No especificado
162,853349868692832207,"Habitación privada en: tienda de campaña en Gijón, España",Asturias,,No disponible en Octubre,91 €,"4,67",3 evaluaciones,1 dormitorio,baño compartido,1 cama,2 viajeros
163,1157897979109795241,"Alojamiento entero: vivienda en La Venta, España",Asturias,,132 €,132 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
164,1109370006477921311,"Alojamiento entero: vivienda en Llanuces, España",Asturias,,82 €,No disponible en Agosto,Nuevo,2 evaluaciones,2 dormitorios,1 baño,No especificado,3 viajeros
165,14149164,"Alojamiento entero: vivienda en Gijón, España",Asturias,,72 €,81 €,"4,26",74 evaluaciones,2 dormitorios,1 baño,2 camas,3 viajeros
166,27087195,"Alojamiento entero: piso en Gijón, España",Asturias,,216 €,216 €,"4,75",4 evaluaciones,2 dormitorios,1 baño,4 camas,4 viajeros
167,23063570,"Alojamiento entero: piso en Oviedo, España",Asturias,,60 €,123 €,"4,96",47 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
168,1038299105791418917,"Alojamiento entero: piso en Oviedo, España",Asturias,,55 €,No disponible en Agosto,"4,27",11 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
169,9618425,"Alojamiento entero: casa rural en Antromero, España",Asturias,,92 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
170,673846986140591638,"Habitación en Siero, España",Asturias,,35 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,· baño privado en la habitación,2 camas,No especificado
171,667060497074010955,"Alojamiento entero: piso en Gijón, España",Asturias,,73 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,5 baños,5 camas,6 viajeros
172,844782878548894286,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,92 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,1 cama,2 viajeros
173,547605864326734009,"Alojamiento entero: piso en Gijón, España",Asturias,,70 €,172 €,"4,68",22 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
174,644196089123507249,"Alojamiento entero: piso en Gijón, España",Asturias,,90 €,No disponible en Agosto,"5,0",8 evaluaciones,3 dormitorios,1 baño,4 camas,6 viajeros
175,1118193244486490578,"Alojamiento entero: piso en Asturias, España",Asturias,,49 €,131 €,Nuevo,2 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
176,1038981492245863990,"Alojamiento entero: piso en Gijón, España",Asturias,,350 €,No disponible en Agosto,Sin valoraciones,2 evaluaciones,2 dormitorios,2 baños,6 camas,6 viajeros
177,597862047184239895,"Alojamiento entero: casa rural en Villaviciosa, España",Asturias,,118 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
178,1106537895542673146,"Alojamiento entero: piso en Xivares, España",Asturias,,75 €,No disponible en Agosto,Sin valoraciones,1 evaluación,2 dormitorios,1 baño,3 camas,6 viajeros
179,947892757945400713,"Habitación en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
180,872238271540727064,"Alojamiento entero: piso en Lugones, España",Asturias,,92 €,105 €,"4,73",11 evaluaciones,3 dormitorios,2 baños,No especificado,5 viajeros
181,50511167,"Alojamiento entero: vivienda en Siones, España",Asturias,,135 €,No disponible en Agosto,"4,67",6 evaluaciones,4 dormitorios,2 baños,7 camas,0 viajeros
182,1035924115188137696,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,3 baños,6 camas,7 viajeros
183,893237705386605904,"Alojamiento entero: vivienda en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,5 camas,6 viajeros
184,50503871,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,77",30 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
185,812067627798812228,"Alojamiento entero: vivienda en La Peral, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,4 camas,6 viajeros
186,566390236492080257,"Alojamiento entero: piso en Villaviciosa, España",Asturias,,70 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,2 viajeros
187,1159873818217957926,"Habitación privada en: piso en Oviedo, España",Asturias,,44 €,60 €,Nuevo,Política de Cookies,1 dormitorio,1 baño,2 camas,2 viajeros
188,41142357,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
189,916729769977824153,"Alojamiento entero: piso en Gijón, España",Asturias,,60 €,No disponible en Agosto,"4,50",8 evaluaciones,2 dormitorios,1 baño,3 camas,6 viajeros
190,653299795396732448,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,79",14 evaluaciones,3 dormitorios,2 baños,5 camas,6 viajeros
191,43877695,"Alojamiento entero: casa rural en Gijón, España",Asturias,,170 €,No disponible en Agosto,"4,72",18 evaluaciones,3 dormitorios,2 baños,5 camas,7 viajeros
192,901289141896520997,"Habitación en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
193,5229074,"Habitación en Lugones, España",Asturias,,42 €,44 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
194,1112105516319787212,"Alojamiento entero: vivienda en Oviedo, España",Asturias,,190 €,150 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
195,1100217394904384278,"Alojamiento entero: piso en Oviedo, España",Asturias,,87 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
196,41522583,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,36",22 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
197,633798979768061997,"Alojamiento entero: piso en Gijón, España",Asturias,,95 €,193 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,No especificado,6 viajeros
198,989922099256532617,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
199,1079911659353106744,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,153 €,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,No especificado,2 viajeros
200,957849831789782069,"Alojamiento entero: piso en Oviedo, España",Asturias,,75 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,No especificado,3 viajeros
201,51171531,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,5 viajeros
202,640529238493629174,"Alojamiento entero: piso en Oviedo, España",Asturias,,90 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,2 baños,No especificado,4 viajeros
203,1143969346405248454,"Habitación en Oviedo, España",Asturias,,32 €,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
204,676842111591794452,"Alojamiento entero: piso en Villaviciosa, España",Asturias,,60 €,90 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,5 baños,5 camas,6 viajeros
205,10990175,"Alojamiento entero: apto. residencial en Gijón, España",Asturias,,80 €,No disponible en Agosto,"4,90",94 evaluaciones,3 dormitorios,2 baños,3 camas,6 viajeros
206,23988675,"Alojamiento entero: piso en Gijón, España",Asturias,,80 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,4 viajeros
207,898650765654822176,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,4 camas,5 viajeros
208,47901334,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,3 dormitorios,2 baños,5 camas,5 viajeros
209,7111294,"Alojamiento entero: casa rural en Sama de Grado, España",Asturias,,75 €,No disponible en Agosto,"4,43",231 evaluaciones,3 dormitorios,2 baños,5 camas,6 viajeros
210,43962294,"Alojamiento entero: piso en Gijón, España",Asturias,,164 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,No especificado,4 viajeros
211,584851840961810103,"Alojamiento entero: loft en Oviedo, España",Asturias,,98 €,No disponible en Agosto,"4,90",10 evaluaciones,1 dormitorio,2 baños,1 cama,3 viajeros
212,50954632,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,55",153 evaluaciones,1 dormitorio,1 baño,3 camas,3 viajeros
213,902719021835168574,"Habitación en Oviedo, España",Asturias,,35 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
214,861518399585116980,"Habitación en hotel boutique en Oviedo, España",Asturias,,48 €,No disponible en Agosto,"4,75",4 evaluaciones,1 dormitorio,1 baño,2 camas,2 viajeros
215,733975683089320145,"Alojamiento entero: piso en Oviedo, España",Asturias,,105 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,5 viajeros
216,1105644945651528984,"Alojamiento entero: piso en Gijón, España",Asturias,,900 €,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
217,1157743282549232927,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,2 camas,4 viajeros
218,1102030889237652142,Alojamiento entero: piso en Oviedo,Asturias,,No disponible en Octubre,120 €,Sin evaluaciones,Política de Cookies,2 dormitorios,1 baño,2 camas,4 viajeros
219,43338492,"Alojamiento entero: vivienda en Asturias, España",Asturias,,150 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,2 baños,4 camas,7 viajeros
220,4940264,"Alojamiento entero: vivienda en oviedo, España",Asturias,,253 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,5 dormitorios,3 baños,6 camas,9 viajeros
221,11357505,"Alojamiento entero: piso en Oviedo, España",Asturias,,80 €,No disponible en Agosto,"4,74",197 evaluaciones,3 dormitorios,1 baño,4 camas,4 viajeros
222,10173286,"Alojamiento entero: piso en Oviedo, España",Asturias,,52 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
223,49848332,"Habitación en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
224,964184,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,66",256 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
225,1117364404435385446,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Política de Cookies,3 dormitorios,1 baño,4 camas,5 viajeros
226,1018699609521488327,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,1 evaluación,2 dormitorios,1 baño,3 camas,6 viajeros
227,922510355511024188,"Alojamiento entero: piso en Gijón, España",Asturias,,109 €,No disponible en Agosto,"5,0",4 evaluaciones,2 dormitorios,1 baño,No especificado,6 viajeros
228,1155043034421461232,"Habitación en Gijón, España",Asturias,,27 €,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
