ID,Vistas Sí/No,Vistas,Primera línea,Wifi,Aire acondicionado,Aparcamiento Sí/No,Aparcamiento
00000000000022764870,0,No disponible,1,1,1,0,No disponible
00000000000022872431,1,Vistas al puerto,1,1,1,1,Gratuito
00000000000022923325,0,No disponible,0,0,1,1,De pago
00000000000022931645,0,No disponible,0,1,1,0,No disponible
00000000000022947902,1,Vistas a la montaña,0,1,0,1,Gratuito
00000000000022951329,0,No disponible,0,1,1,1,De pago
00000000000022951331,0,No disponible,0,1,1,1,De pago
00000000000022954584,0,No disponible,0,1,1,1,De pago
00000000000022994310,0,No disponible,0,1,1,1,Gratuito
00000000000023009669,0,No disponible,0,1,1,1,Gratuito
00000000000023011244,0,No disponible,0,1,1,1,Gratuito
00000000000023032784,0,No disponible,0,1,0,1,Gratuito
00000000000023062285,0,No disponible,0,1,0,1,Gratuito
00000000000023066523,0,No disponible,0,1,0,1,Gratuito
00000000000023070369,0,No disponible,0,1,0,1,Gratuito
00000000000023104243,0,No disponible,0,1,0,1,Gratuito
00000000000023185994,1,Vistas al canal,0,1,1,1,Gratuito
00000000000023195661,0,No disponible,0,1,1,1,Gratuito
00000000000023284788,0,No disponible,0,1,1,1,Gratuito
00000000000023288293,0,No disponible,1,0,1,1,Gratuito
00000000000023299014,0,No disponible,0,1,1,1,Gratuito
00000000000023314183,0,No disponible,0,1,1,1,Gratuito
00000000000023316151,0,No disponible,0,1,0,0,No disponible
00000000000023316647,0,No disponible,0,1,1,0,No disponible
00000000000023340063,0,No disponible,0,1,1,1,De pago
00000000000023362411,0,No disponible,0,1,1,1,Gratuito
00000000000023376821,0,No disponible,0,1,1,1,Gratuito
00000000000023531958,0,No disponible,0,0,0,0,No disponible
00000000000023559680,0,No disponible,0,1,1,1,Gratuito
00000000000023587510,0,No disponible,0,1,0,1,Gratuito
00000000000023621086,0,No disponible,0,1,1,0,No disponible
00000000000023624035,1,Vistas al mar,1,1,1,0,No disponible
00000000000023625062,0,No disponible,0,1,1,0,No disponible
00000000000023690068,0,No disponible,0,1,1,0,No disponible
00000000000023693251,0,No disponible,0,1,1,0,No disponible
00000000000023798204,0,No disponible,0,1,1,1,Gratuito
00000000000023816418,0,No disponible,0,1,1,1,Gratuito
00000000000023994512,0,No disponible,0,1,1,1,Gratuito
00000000000024304622,0,No disponible,0,0,1,1,Gratuito
00000000000024445153,0,No disponible,0,1,1,1,Gratuito
00000000000024510950,0,No disponible,0,1,1,1,De pago
00000000000024688269,0,No disponible,0,1,0,1,Gratuito
00000000000024745222,0,No disponible,1,1,1,1,Gratuito
00000000000024753426,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000024814081,0,No disponible,0,1,1,1,Gratuito
00000000000024814082,0,No disponible,0,1,1,1,Gratuito
00000000000024885322,0,No disponible,1,1,1,1,Gratuito
00000000000024940830,0,No disponible,0,1,0,1,Gratuito
00000000000024951832,0,No disponible,1,1,1,0,No disponible
00000000000024973066,0,No disponible,0,1,1,1,De pago
00000000000025019959,0,No disponible,0,1,1,1,Gratuito
00000000000025136918,0,No disponible,0,1,1,1,Gratuito
00000000000025177890,1,Vistas al mar,0,1,0,0,No disponible
00000000000025177976,0,No disponible,0,1,1,1,Gratuito
00000000000025218107,0,No disponible,1,1,1,1,Gratuito
00000000000025274808,1,Vistas a la playa,0,0,0,1,Gratuito
00000000000025298941,0,No disponible,0,1,1,1,Gratuito
00000000000025298946,0,No disponible,0,1,1,1,Gratuito
00000000000025369411,0,No disponible,0,1,1,1,Gratuito
00000000000025379066,0,No disponible,1,1,1,1,Gratuito
00000000000025408361,0,No disponible,1,1,1,1,Gratuito
00000000000025483222,0,No disponible,0,1,0,1,Gratuito
00000000000025674576,0,No disponible,0,1,1,1,Gratuito
00000000000025796016,0,No disponible,0,1,1,1,Gratuito
00000000000025824042,1,Vistas a la montaña,1,1,1,1,Gratuito
00000000000025830287,0,No disponible,0,1,1,1,Gratuito
00000000000025892258,0,No disponible,0,1,1,1,Gratuito
00000000000025916312,0,No disponible,1,1,0,1,Gratuito
00000000000025928098,0,No disponible,1,1,1,1,Gratuito
00000000000026050509,0,No disponible,0,1,0,1,De pago
00000000000026081631,0,No disponible,1,1,1,1,De pago
00000000000026095916,0,No disponible,0,1,1,1,Gratuito
00000000000026191782,1,Vistas al mar,0,1,0,1,Gratuito
00000000000026208330,0,No disponible,0,1,1,1,De pago
00000000000026211902,0,No disponible,0,1,1,1,De pago
00000000000026343205,0,No disponible,0,1,1,0,No disponible
00000000000026346621,0,No disponible,0,1,1,1,Gratuito
00000000000026402900,0,No disponible,0,1,1,1,Gratuito
00000000000026590852,0,No disponible,0,1,0,1,Gratuito
00000000000026833940,0,No disponible,0,1,1,1,De pago
00000000000026837313,0,No disponible,0,1,1,1,De pago
00000000000026837314,0,No disponible,0,1,1,1,De pago
00000000000026851836,0,No disponible,0,1,1,1,Gratuito
00000000000026856143,0,No disponible,0,1,1,1,Gratuito
00000000000027191358,0,No disponible,0,1,1,1,Gratuito
00000000000027223256,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000027246744,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000027327049,0,No disponible,0,1,1,1,Gratuito
00000000000027351825,0,No disponible,0,1,1,0,No disponible
00000000000027448371,0,No disponible,0,1,1,1,Gratuito
00000000000027456117,0,No disponible,0,1,1,1,Gratuito
00000000000027531883,0,No disponible,0,1,1,1,Gratuito
00000000000027646059,0,No disponible,0,1,1,1,Gratuito
00000000000027702863,0,No disponible,1,1,1,1,Gratuito
00000000000027873851,0,No disponible,1,1,1,1,Gratuito
00000000000027894703,0,No disponible,0,1,1,0,No disponible
00000000000027896942,0,No disponible,0,1,1,1,Gratuito
00000000000027948925,1,Vistas al mar,0,1,1,0,No disponible
00000000000027956647,0,No disponible,1,1,1,1,Gratuito
00000000000028000602,0,No disponible,1,1,0,1,Gratuito
00000000000028069183,0,No disponible,0,1,0,1,Gratuito
00000000000028087962,0,No disponible,0,1,1,1,Gratuito
00000000000028133206,1,Vistas a la montaña,1,1,1,1,Gratuito
00000000000028146691,0,No disponible,0,1,0,1,Gratuito
00000000000028156207,0,No disponible,0,1,0,1,Gratuito
00000000000028213763,0,No disponible,1,1,1,1,Gratuito
00000000000028276713,0,No disponible,1,1,1,1,Gratuito
00000000000028313200,0,No disponible,0,1,1,1,Gratuito
00000000000028334142,1,Vistas a la playa,1,0,0,1,Gratuito
00000000000028379925,0,No disponible,0,1,0,0,No disponible
00000000000028387681,0,No disponible,0,0,1,1,Gratuito
00000000000028430493,0,No disponible,0,1,1,1,Gratuito
00000000000028680524,1,Vistas al mar,1,1,1,1,Gratuito
00000000000028768362,0,No disponible,0,1,1,1,Gratuito
00000000000028794163,0,No disponible,0,1,1,0,No disponible
00000000000028876993,0,No disponible,0,1,1,1,Gratuito
00000000000028886222,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000028951439,0,No disponible,1,1,1,1,Gratuito
00000000000029018387,0,No disponible,1,1,1,1,Gratuito
00000000000029114927,0,No disponible,0,1,1,1,Gratuito
00000000000029143389,1,Vistas al mar,1,1,1,0,No disponible
00000000000029145707,1,Vistas a la montaña,0,1,1,0,No disponible
00000000000029148176,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000029401340,0,No disponible,0,1,1,1,Gratuito
00000000000029425819,0,No disponible,0,1,1,1,Gratuito
00000000000029472690,0,No disponible,0,1,1,1,Gratuito
00000000000029479711,0,No disponible,0,1,1,1,Gratuito
00000000000029509274,0,No disponible,0,1,1,1,Gratuito
00000000000029515661,0,No disponible,1,1,1,1,Gratuito
00000000000029602834,0,No disponible,0,1,1,1,Gratuito
00000000000029603726,0,No disponible,0,1,1,1,Gratuito
00000000000029629969,0,No disponible,1,0,1,1,Gratuito
00000000000029645529,0,No disponible,0,1,1,0,No disponible
00000000000029645535,1,Vistas a la playa,0,1,1,0,No disponible
00000000000029652746,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000029677096,0,No disponible,0,1,1,1,Gratuito
00000000000029696384,0,No disponible,0,1,1,1,Gratuito
00000000000029707134,0,No disponible,1,1,1,0,No disponible
00000000000029890891,0,No disponible,0,1,0,1,De pago
00000000000030055530,1,Vistas al mar,0,1,1,0,No disponible
00000000000030055532,1,Vistas al mar,1,1,1,0,No disponible
00000000000030084344,0,No disponible,0,0,1,0,No disponible
00000000000030175906,1,Vistas al puerto,1,1,1,1,Gratuito
00000000000030180649,1,Vistas al puerto,1,1,1,1,Gratuito
00000000000030202792,1,Vistas al mar,1,1,1,1,Gratuito
00000000000030220636,0,No disponible,0,1,1,1,Gratuito
00000000000030223753,1,Vistas al mar,1,1,1,0,No disponible
00000000000030375027,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000030389682,1,Vistas al mar,0,1,0,1,Gratuito
00000000000030410004,0,No disponible,0,1,1,0,No disponible
00000000000030434294,0,No disponible,1,1,1,1,Gratuito
00000000000030486522,0,No disponible,0,1,0,0,No disponible
00000000000030730874,0,No disponible,0,1,0,0,No disponible
00000000000030756331,1,Vistas al mar,0,1,1,1,Gratuito
00000000000030757213,0,No disponible,0,1,1,1,Gratuito
00000000000030760475,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000030785486,0,No disponible,1,1,1,1,Gratuito
00000000000030806900,0,No disponible,0,1,1,1,Gratuito
00000000000030812752,1,Vistas a la playa,0,1,1,1,Gratuito
00000000000030946036,0,No disponible,0,1,1,0,No disponible
00000000000030946065,0,No disponible,0,1,1,0,No disponible
00000000000031082726,1,Vistas al mar,0,1,1,1,Gratuito
00000000000031110887,0,No disponible,1,1,1,1,Gratuito
00000000000031180060,1,Vistas a la playa,1,1,1,0,No disponible
00000000000031198104,0,No disponible,0,1,0,1,Gratuito
00000000000031275055,1,Vistas al mar,0,1,1,0,No disponible
00000000000031404037,0,No disponible,1,1,1,1,Gratuito
00000000000031429644,1,Vistas a la montaña,1,1,1,0,No disponible
00000000000031433635,1,Vistas a la montaña,0,1,1,0,No disponible
00000000000031456699,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000031479982,1,Vistas a la playa,0,1,1,0,No disponible
00000000000031480444,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000031486349,0,No disponible,0,1,1,1,De pago
00000000000031490641,0,No disponible,0,1,1,1,Gratuito
00000000000031548396,1,Vistas al mar,1,1,1,1,Gratuito
00000000000031607949,1,Vistas a la playa,0,1,1,0,No disponible
00000000000031610874,0,No disponible,0,1,1,0,No disponible
00000000000031636198,1,Vistas al mar,1,1,1,1,Gratuito
00000000000031771938,1,Vistas a la montaña,1,1,1,0,No disponible
00000000000031775646,1,Vistas a la montaña,0,0,0,1,Gratuito
00000000000031778504,0,No disponible,0,1,1,1,Gratuito
00000000000031819467,1,Vistas a la montaña,0,1,1,0,No disponible
00000000000031844419,0,No disponible,1,1,1,1,Gratuito
00000000000031871218,0,No disponible,0,1,1,0,No disponible
00000000000031871991,0,No disponible,0,1,1,1,Gratuito
00000000000031874341,1,Vistas a la montaña,0,0,0,1,Gratuito
00000000000031926789,0,No disponible,1,1,1,1,Gratuito
00000000000031940603,1,Vistas a la montaña,0,1,1,0,No disponible
00000000000031944525,0,No disponible,1,1,0,1,Gratuito
00000000000031947038,0,No disponible,1,1,1,1,Gratuito
00000000000031968995,0,No disponible,0,1,1,0,No disponible
00000000000032027705,0,No disponible,1,1,0,1,Gratuito
00000000000032040968,0,No disponible,0,0,0,1,Gratuito
00000000000032041389,0,No disponible,0,1,1,1,Gratuito
00000000000032119822,1,Vistas a la montaña,0,1,0,0,No disponible
00000000000032154179,0,No disponible,0,1,1,1,Gratuito
00000000000032154388,1,Vistas a la montaña,1,1,1,0,No disponible
00000000000032234343,0,No disponible,0,1,0,1,Gratuito
00000000000032274511,0,No disponible,1,1,1,1,Gratuito
00000000000032305000,0,No disponible,1,1,1,1,Gratuito
00000000000032345733,0,No disponible,1,1,1,1,Gratuito
00000000000032347808,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000032352360,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000032352531,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000032358736,0,No disponible,1,0,1,1,Gratuito
00000000000032378204,0,No disponible,1,1,1,1,Gratuito
00000000000032381338,1,Vistas al mar,0,0,1,1,Gratuito
00000000000032393351,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000032510485,0,No disponible,1,1,1,0,No disponible
00000000000032516820,0,No disponible,0,1,0,1,Gratuito
00000000000032555235,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000032556031,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000032556038,1,Vistas al mar,1,1,1,1,Gratuito
00000000000032629500,0,No disponible,1,1,1,1,Gratuito
00000000000032648169,0,No disponible,0,1,1,1,Gratuito
00000000000032744761,0,No disponible,1,1,1,1,Gratuito
00000000000032756157,0,No disponible,1,1,1,1,Gratuito
00000000000032756459,1,Vistas a la playa,1,0,1,1,Gratuito
00000000000032772091,1,Vistas a la montaña,0,1,1,0,No disponible
00000000000032801773,0,No disponible,1,1,1,0,No disponible
00000000000032808136,0,No disponible,1,1,1,1,Gratuito
00000000000032811984,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000032852984,1,Vistas a la montaña,1,1,1,0,No disponible
00000000000032883752,1,Vistas al puerto,0,1,1,0,No disponible
00000000000032931585,0,No disponible,1,1,1,1,Gratuito
00000000000032959597,0,No disponible,1,1,1,1,De pago
00000000000032959639,0,No disponible,1,1,1,1,De pago
00000000000032959664,0,No disponible,1,1,1,1,Gratuito
00000000000032959716,0,No disponible,1,1,1,1,De pago
00000000000032959816,0,No disponible,1,1,1,1,De pago
00000000000032963544,0,No disponible,0,1,1,1,Gratuito
00000000000032996715,1,Vistas a la montaña,1,1,0,1,Gratuito
00000000000033057473,1,Vistas al mar,0,1,1,0,No disponible
00000000000033151571,0,No disponible,1,1,1,1,Gratuito
00000000000033159451,0,No disponible,1,1,1,1,Gratuito
00000000000033203789,1,Vistas al mar,0,1,0,1,Gratuito
00000000000033322840,0,No disponible,0,1,1,1,Gratuito
00000000000033411454,0,No disponible,0,1,1,1,Gratuito
00000000000033444200,1,Vistas a la montaña,0,1,0,1,Gratuito
00000000000033448889,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000033479445,0,No disponible,0,1,0,1,Gratuito
00000000000033542566,0,No disponible,1,1,1,1,Gratuito
00000000000033542622,0,No disponible,1,1,1,1,Gratuito
00000000000033547442,0,No disponible,1,1,1,1,Gratuito
00000000000033597756,1,Vistas al mar,0,1,0,1,Gratuito
00000000000033634196,1,Vistas al mar,0,1,1,1,Gratuito
00000000000033634199,1,Vistas al mar,0,1,1,1,Gratuito
00000000000033652380,0,No disponible,0,1,1,1,Gratuito
00000000000033767677,0,No disponible,0,1,1,1,Gratuito
00000000000033932161,0,No disponible,0,0,1,1,Gratuito
00000000000033941187,0,No disponible,0,1,0,1,Gratuito
00000000000033960670,0,No disponible,0,1,1,1,Gratuito
00000000000033960810,0,No disponible,1,1,1,1,Gratuito
00000000000034015728,0,No disponible,0,0,1,1,Gratuito
00000000000034037640,0,No disponible,0,1,1,1,Gratuito
00000000000034106075,0,No disponible,1,1,1,1,Gratuito
00000000000034144654,0,No disponible,1,1,1,1,Gratuito
00000000000034167751,0,No disponible,1,1,1,1,De pago
00000000000034193679,0,No disponible,1,1,1,1,Gratuito
00000000000034218073,0,No disponible,1,1,1,1,Gratuito
00000000000034221853,0,No disponible,1,1,1,1,Gratuito
00000000000034254435,0,No disponible,0,1,1,1,Gratuito
00000000000034268885,0,No disponible,0,1,1,1,Gratuito
00000000000034307148,0,No disponible,1,1,1,1,Gratuito
00000000000034307277,0,No disponible,0,1,1,1,Gratuito
00000000000034390541,0,No disponible,0,0,0,0,No disponible
00000000000034428169,0,No disponible,0,1,0,1,Gratuito
00000000000034432886,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000034462061,0,No disponible,0,1,1,1,Gratuito
00000000000034500256,1,Vistas al mar,0,1,0,0,No disponible
00000000000034524300,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000034583521,0,No disponible,0,1,1,0,No disponible
00000000000034728804,1,Vistas al mar,1,1,1,1,Gratuito
00000000000034740295,0,No disponible,0,1,1,1,Gratuito
00000000000034808623,0,No disponible,0,1,1,1,Gratuito
00000000000034850125,0,No disponible,1,1,1,1,Gratuito
00000000000034850421,0,No disponible,1,1,1,1,Gratuito
00000000000034965972,1,Vistas al mar,0,1,1,0,No disponible
00000000000034999318,1,Vistas al mar,0,1,1,1,Gratuito
00000000000035025421,0,No disponible,0,1,1,1,Gratuito
00000000000035047777,0,No disponible,0,0,1,1,Gratuito
00000000000035176701,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000035239255,0,No disponible,1,1,1,1,Gratuito
00000000000035250651,0,No disponible,0,1,0,1,Gratuito
00000000000035254108,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000035405367,1,Vistas al mar,1,1,0,1,Gratuito
00000000000035453086,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000035462790,0,No disponible,1,1,0,1,Gratuito
00000000000035523899,0,No disponible,1,0,1,1,Gratuito
00000000000035536688,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000035570373,0,No disponible,0,1,1,1,De pago
00000000000035632301,1,Vistas a la montaña,1,0,1,0,No disponible
00000000000035739355,0,No disponible,0,1,1,0,No disponible
00000000000035831982,0,No disponible,0,1,0,1,Gratuito
00000000000035864768,1,Vistas a la playa,0,1,1,0,No disponible
00000000000035901083,0,No disponible,1,1,1,1,Gratuito
00000000000035901801,1,Vistas a la montaña,0,1,1,1,Gratuito
00000000000035923134,0,No disponible,0,1,1,1,De pago
00000000000035943105,0,No disponible,0,1,1,1,Gratuito
00000000000035963068,0,No disponible,0,0,0,1,Gratuito
00000000000036020219,0,No disponible,0,1,1,0,No disponible
00000000000036185749,0,No disponible,0,1,0,1,Gratuito
00000000000036191894,0,No disponible,0,1,0,0,No disponible
00000000000036251350,0,No disponible,1,1,0,0,No disponible
00000000000036303285,0,No disponible,0,1,1,1,Gratuito
00000000000036351121,1,Vistas a la playa,1,0,1,1,Gratuito
00000000000036361542,0,No disponible,0,0,0,1,De pago
00000000000036374701,0,No disponible,0,1,1,1,Gratuito
00000000000036519276,0,No disponible,1,1,1,0,No disponible
00000000000036519290,1,Vistas al mar,1,1,1,0,No disponible
00000000000036587520,0,No disponible,1,0,1,0,No disponible
00000000000036587745,1,Vistas al mar,1,1,1,1,Gratuito
00000000000036619501,1,Vistas al puerto,1,1,0,1,Gratuito
00000000000036653826,0,No disponible,1,1,1,1,Gratuito
00000000000036695724,0,No disponible,1,1,1,1,Gratuito
00000000000036782639,0,No disponible,0,1,0,0,No disponible
00000000000036869906,0,No disponible,0,1,1,0,No disponible
00000000000036882093,0,No disponible,0,1,1,1,Gratuito
00000000000036899771,0,No disponible,0,1,1,0,No disponible
00000000000036964628,0,No disponible,0,0,1,1,Gratuito
00000000000037030557,0,No disponible,1,1,1,0,No disponible
00000000000037307049,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000037354107,1,Vistas a la playa,0,1,1,0,No disponible
00000000000037365165,0,No disponible,0,1,1,0,No disponible
00000000000037474562,0,No disponible,0,1,0,1,Gratuito
00000000000037477658,0,No disponible,0,1,1,0,No disponible
00000000000037525241,0,No disponible,0,1,1,1,Gratuito
00000000000037577149,1,Vistas a la montaña,0,1,1,0,No disponible
00000000000037614870,1,Vistas al mar,0,1,0,1,Gratuito
00000000000037617216,1,Vistas al mar,0,1,0,0,No disponible
00000000000037729672,1,Vistas a la playa,1,1,1,1,Gratuito
00000000000037874778,0,No disponible,0,1,0,0,No disponible
00000000000037937046,0,No disponible,1,1,1,1,Gratuito
00000000000037991466,0,No disponible,0,1,1,1,Gratuito
00000000000038016330,1,Vistas al mar,0,1,1,1,Gratuito
00000000000038114049,0,No disponible,0,1,1,1,Gratuito
00000000000038205409,0,No disponible,0,1,1,1,Gratuito
00000000000038239615,0,No disponible,0,1,1,0,No disponible
00000000000038240206,1,Vistas al mar,0,1,1,1,Gratuito
